x,y
0.0,NaN
0.01,NaN
0.02,NaN
0.03,NaN
0.04,NaN
0.05,NaN
0.060000000000000005,NaN
0.07,NaN
0.08,NaN
0.09,NaN
0.09999999999999999,NaN
0.10999999999999999,NaN
0.11999999999999998,NaN
0.12999999999999998,NaN
0.13999999999999999,NaN
0.15,NaN
0.16,NaN
0.17,NaN
0.18000000000000002,NaN
0.19000000000000003,NaN
0.20000000000000004,NaN
0.21000000000000005,NaN
0.22000000000000006,NaN
0.23000000000000007,NaN
0.24000000000000007,NaN
0.25000000000000006,NaN
0.26000000000000006,NaN
0.2700000000000001,NaN
0.2800000000000001,NaN
0.2900000000000001,NaN
0.3000000000000001,NaN
0.3100000000000001,NaN
0.3200000000000001,NaN
0.3300000000000001,NaN
0.34000000000000014,NaN
0.35000000000000014,NaN
0.36000000000000015,NaN
0.37000000000000016,NaN
0.38000000000000017,NaN
0.3900000000000002,NaN
0.4000000000000002,NaN
0.4100000000000002,NaN
0.4200000000000002,NaN
0.4300000000000002,NaN
0.4400000000000002,NaN
0.45000000000000023,NaN
0.46000000000000024,NaN
0.47000000000000025,NaN
0.48000000000000026,NaN
0.49000000000000027,NaN
0.5000000000000002,NaN
0.5100000000000002,NaN
0.5200000000000002,NaN
0.5300000000000002,NaN
0.5400000000000003,NaN
0.5500000000000003,NaN
0.5600000000000003,NaN
0.5700000000000003,NaN
0.5800000000000003,NaN
0.5900000000000003,NaN
0.6000000000000003,NaN
0.6100000000000003,NaN
0.6200000000000003,NaN
0.6300000000000003,NaN
0.6400000000000003,NaN
0.6500000000000004,NaN
0.6600000000000004,NaN
0.6700000000000004,NaN
0.6800000000000004,NaN
0.6900000000000004,NaN
0.7000000000000004,NaN
0.7100000000000004,NaN
0.7200000000000004,NaN
0.7300000000000004,NaN
0.7400000000000004,NaN
0.7500000000000004,NaN
0.7600000000000005,NaN
0.7700000000000005,NaN
0.7800000000000005,NaN
0.7900000000000005,NaN
0.8000000000000005,NaN
0.8100000000000005,NaN
0.8200000000000005,NaN
0.8300000000000005,NaN
0.8400000000000005,NaN
0.8500000000000005,NaN
0.8600000000000005,NaN
0.8700000000000006,NaN
0.8800000000000006,NaN
0.8900000000000006,NaN
0.9000000000000006,NaN
0.9100000000000006,NaN
0.9200000000000006,NaN
0.9300000000000006,NaN
0.9400000000000006,NaN
0.9500000000000006,NaN
0.9600000000000006,NaN
0.9700000000000006,NaN
0.9800000000000006,NaN
0.9900000000000007,NaN
1.0000000000000007,18.102985950154835
1.0100000000000007,1.8228354858091746
1.0200000000000007,1.8460547673822258
1.0300000000000007,1.8298766728236586
1.0400000000000007,1.8345781624081736
1.0500000000000007,1.8364804513350887
1.0600000000000007,1.8345942294840805
1.0700000000000007,1.8354152400421972
1.0800000000000007,1.8410768866281293
1.0900000000000007,1.8350195076687479
1.1000000000000008,1.8392889650094029
1.1100000000000008,1.8400521302403208
1.1200000000000008,1.8389602190294791
1.1300000000000008,1.8391579182445636
1.1400000000000008,1.8398084832436983
1.1500000000000008,1.8375986449388937
1.1600000000000008,1.8369800411797654
1.1700000000000008,1.8386834481767003
1.1800000000000008,1.838243227172518
1.1900000000000008,1.8364026636621364
1.2000000000000008,1.8369378673203527
1.2100000000000009,1.8373129396167607
1.2200000000000009,1.8369279590302114
1.2300000000000009,1.836655567539778
1.2400000000000009,1.8383585127859854
1.2500000000000009,1.83833914510307
1.260000000000001,1.8372556482291218
1.270000000000001,1.838009200638348
1.280000000000001,1.8387578122532022
1.290000000000001,1.8373435255795927
1.300000000000001,1.8368604687062433
1.310000000000001,1.8368819197220965
1.320000000000001,1.8369065561693816
1.330000000000001,1.8373506095943626
1.340000000000001,1.8385638198363528
1.350000000000001,1.838204063145264
1.360000000000001,1.8371164484292968
1.370000000000001,1.8386700032492005
1.380000000000001,1.8373168037180443
1.390000000000001,1.8376855449281417
1.400000000000001,1.8387052613334214
1.410000000000001,1.8382549375115333
1.420000000000001,1.8377048655463986
1.430000000000001,1.8375531181517593
