x,y
1.0,Infinity
1.01,1.8354766036254497
1.02,1.8392872454293205
1.03,1.8365472214148257
1.04,1.8373830389212624
1.05,1.8380234822829082
1.06,1.8381088311646896
1.07,1.837943418064087
1.08,1.837677928818495
1.09,1.837468160941262
1.1,1.8374385317878512
1.11,1.8375540318646957
1.12,1.8376754549117118
1.1300000000000001,1.8377031226696676
1.1400000000000001,1.837622900741048
1.1500000000000001,1.8375756927309066
1.1600000000000001,1.8379179164802608
1.1700000000000002,1.838072140815465
1.1800000000000002,1.8376712423386192
1.1900000000000002,1.837903175462905
1.2000000000000002,1.8381179149971478
1.2100000000000002,1.838106592740857
1.2200000000000002,1.8380464632613436
1.2300000000000002,1.8376693779254871
1.2400000000000002,1.8380866160184888
1.2500000000000002,1.8379174482860354
1.2600000000000002,1.837931979332707
1.2700000000000002,1.8380566836590149
1.2800000000000002,1.8377132466053465
1.2900000000000003,1.837748999530757
1.3000000000000003,1.8377074069019481
1.3100000000000003,1.83795599677566
1.3200000000000003,1.8377075597873223
1.3300000000000003,1.8377111614689454
1.3400000000000003,1.8379423271388613
1.3500000000000003,1.837720295094569
1.3600000000000003,1.8377230565306117
1.3700000000000003,1.8379494336113105
1.3800000000000003,1.8377331235713292
1.3900000000000003,1.837785020782107
1.4000000000000004,1.837982899459831
1.4100000000000004,1.8380207669449098
1.4200000000000004,1.837868479517492
1.4300000000000004,1.838006335553152
1.4400000000000004,1.8380122126829823
1.4500000000000004,1.83774810689642
1.4600000000000004,1.8377425991763914
1.4700000000000004,1.8379836015209623
1.4800000000000004,1.8378682549802787
1.4900000000000004,1.8380036711873167
1.5000000000000004,1.83791378739297
1.5100000000000005,1.8380026809672696
1.5200000000000005,1.8378634546215151
1.5300000000000005,1.8379878222401542
1.5400000000000005,1.8377791584027485
1.5500000000000005,1.8379025885711922
1.5600000000000005,1.8377581415787887
1.5700000000000005,1.8378108127698303
1.5800000000000005,1.837797153177057
1.5900000000000005,1.8377792488489528
1.6000000000000005,1.837804093909591
1.6100000000000005,1.8378072555146319
1.6200000000000006,1.8377608280587656
1.6300000000000006,1.8379516802230258
1.6400000000000006,1.8379063583092685
1.6500000000000006,1.837857430790105
1.6600000000000006,1.8378244629496294
1.6700000000000006,1.8379837966691095
1.6800000000000006,1.8379552668415455
1.6900000000000006,1.8379670171695566
1.7000000000000006,1.8378817723268153
1.7100000000000006,1.8379260130166577
1.7200000000000006,1.8378464999295914
1.7300000000000006,1.8379320335105382
1.7400000000000007,1.8377712803494086
1.7500000000000007,1.8379636390445295
1.7600000000000007,1.8379325431927487
1.7700000000000007,1.8377901276959208
1.7800000000000007,1.8377731267202027
1.7900000000000007,1.837800835142034
1.8000000000000007,1.83790884943773
1.8100000000000007,1.837947539459499
1.8200000000000007,1.8377669159040764
1.8300000000000007,1.8379655201617862
1.8400000000000007,1.8379557656271401
1.8500000000000008,1.837757560354199
1.8600000000000008,1.8378934699007337
1.8700000000000008,1.8378426820566973
1.8800000000000008,1.8378401299004161
1.8900000000000008,1.837754512795371
1.9000000000000008,1.837745779136844
1.9100000000000008,1.8380053624211876
1.9200000000000008,1.8378126933402188
1.9300000000000008,1.8378666090597187
1.9400000000000008,1.8379961298169647
1.9500000000000008,1.8379592187987652
1.9600000000000009,1.8379900890979366
1.9700000000000009,1.8380023273627049
1.9800000000000009,1.8379993933699068
1.9900000000000009,1.837880970154146
2.000000000000001,2.18450045828248
2.0100000000000007,2.5315432112803893
2.0200000000000005,2.5312310675926892
2.0300000000000002,2.531184861172415
2.04,2.530901712721311
2.05,2.5310602420855592
2.0599999999999996,2.531055748245025
2.0699999999999994,2.530942996782878
2.079999999999999,2.531101770639234
2.089999999999999,2.5310690845221995
2.0999999999999988,2.5310947847104046
